,title,day,genre,story,platform
10,원존: 용의 비상,"화, 목, 토",소년만화,"용의 기운을 빼앗긴 대주국의 세자 주원, 8맥이 막히면서 원사 수련은 불가능해진다. 일반인보다 약한 체질로 낙인 찍힌 주원, 하지만 붓으로 주문을 새기는 기술인 원문 을 수련하면서 또 다른 힘을 보여준다. 남다른 의지력과 불굴의 의지로 주원은 번번이 사람들의 예상을 깨고 불가능을 이루어 낸다. 그러던 어느 날, 드디어 숙명의 라이벌, 용의 기운을 앗아간 무왕국의 세자와 맞붙게 되는데 과연 주원은 용의 기운을 되찾고 무왕국에 의해 쇠락한 나라를 다시 일어세울 수 있을까?",카카오페이지
11,루시아,목,로판만화,"꿈을 통해 자신의 인생을 알고 있는 루시아, 그녀는 왕국의 열여섯 번째 공주다. 꿈속에서 겪은 끔찍한 결혼 생활의 기억은 너무나 생생한데... 자신의 인생을 바꾸기 위해 전장의 흑사자라 소문난 무시무시한 바람둥이 휴고 타란 공작에게 파격적인 계약 결혼을 제시하게 된다. 이 계약은 성사될 수 있을 것인가?",카카오페이지
12,남주를 꼬시려던 건 아니었습니다,목,로판만화,"어린 나이에 남편을 잃은 남작 부인 39 엘레노어 마리체 39 에 빙의해버렸다. 하지만 원작에서의 내 분량은 단 네 줄! 온갖 고난 속 뼈를 깎는 노력 끝에 지금은 어엿한 사교계의 명사가 되었다. 그런 엘레노어에게 어느날 주어진 달콤한 제안. 남주에게 여자에 대해 알려주고, 소설 원작대로 황녀와 맺어지게 돕는다면 일확천금이 내 품에?! 그렇게 부푼 마음을 안고 남주 39 리안의 39 집으로 향하지만... 34 당신의 문제는....... 34 34 내가 그날 밤 당신에게 반했다는 겁니다. 저는 그냥 한탕만 하고 가려고 했다구요! 원치않게 제국의 스캔들 메이커가 되어버린 엘레노어의 두근거리면서도 쌉싸름한 이야기! 매주 목요일 연재됩니다.",카카오페이지
13,킬 더 히어로,목,소년만화,"어느 날, 세상이 게임처럼 변해버렸다. 도시 한복판에 39 던전 39 과 39 몬스터 39 가 출몰했고, 신들의 권능을 받은 39 플레이어 39 들이 등장했다. 이세준. 세상을 구원할 메시아 길드의 수장. 34 저와 함께 세상을 구합시다. 이 악몽에 종지부를 찍읍시다. 34 영웅의 등장에 온 세상이 열광했고, 나는 그의 동료가 되었다. 하지만 인류가 구세주로 떠받들던 그는 영웅이 아니라, 세상을 지배하고자 야욕을 품었던 간웅이었다. 그동안 수고했다. 네가 아니었다면 여기까지 올 수 없었겠지. 최후의 던전에서 나는 그 놈의 칼에 목숨을 잃었다. 라고 생각했다. 죽음의 순간, 내 귓가에 들려온 알림음. 게임을 시작합니다. 나는 플레이어로 각성하기 전의 과거로 되돌아 왔다. 그리고 이제는, 내가 놈을 39 사냥 39 할 차례다.",카카오페이지
14,마탄의 사수,목,소년만화,"34 하 중사, 이 미친놈아. 또 만발인 거 알아? 34 이제 말뚝 박을 일만 남은 명사수 부사관 하이하. 그러나 불의의 사고로 하반신을 못 쓰게 되어 사회로 내쳐졌다. 절망에 빠져있던 그에게 혁명적인 게임 미들 어스 가 새로운 삶을 선사한다. 가상현실 게임인 미들 어스 에서 획득한 돈은 현실의 돈이 된다! 하지만 캐릭터 생성 때 가장 성능이 낮은 캐릭터를 고르게 되는 바람에 망하게 생겼다! 34 난 다르다. 이것이 내 마지막이야! 34 흑색화약, 쇠구슬, 꼬질대. 진짜 39 머스킷티어 39 가 무엇인지 보여주마!",카카오페이지
15,24분의 1 로맨스,목,로맨스만화,"24분의 1 로맨스 매주 목요일, 주 1회 연재합니다. 전자 초고속 승진의 신화, 이 시대 최고의 커리어우먼, 그러나 모쏠녀 차주안! 착하고 바른 마음씨, 맑은 기 ?! , 모델 뺨치는 피지컬과 외모, 그러나 실수투성이 의 유도진! 너무도 다른 스타일의 두 남녀가 어느 날 35 그것도 갑작스레 35 뜬금없이 35 회의시간에 영혼이 바뀌어버렸다?!!! 뒤바뀐 영혼으로 엉망진창이 돼버리는 두 사람의 삶!! 그러나 이 모든 것에는 다 이유가 있다는데? 게다가 그 이유가 바로 억지 연분 맺기 ?!! 하루에 딱 1시간 바디 체인지 시크릿 프로젝트, 24분의 1 로맨스 !! 그 어느 때보다도 유쾌상큼발랄섹시한 로맨틱 코미디를 즐겨주세요 35 김명미작가신작 35 강제역지사지 35 바디체인지 35 바디로맨스",카카오페이지
16,미슐랭스타,목,드라마만화,"재료의 질, 향미의 조합, 요리의 창의성 그리고 접시에 담긴 것과 오직 접시에 담긴 것만으로 매겨지는 39 미슐랭 스타 39 . 39 미슐랭 스타 39 를 꿈꾸는 젊은 쉐프 류태환과 레스토랑 39 라 쁘띠 메종 39 의 젊은 사장이자 미각이 고장 난 박은비가 만나 벌어지는 맛있는 이야기! 한국 최초의 미슐랭 스타 레스토랑을 만들려는 요리사들의 미슐랭스타 이야기 속으로 여러분을 초대합니다! 유튜브에서 39 39 또는 39 셰프의 언어 39 를 검색하시면 미슐랭스타 에 나오는 실제 요리들이 만들어지는 과정을 감상하실 수 있습니다. . . 3 6 1",카카오페이지
17,어게인 마이 라이프,목,드라마만화,"열혈 검사의 인생 리셋, 절대 악을 심판하라! 대한민국의 열혈 검사 김희우. 법 위에 서서 대한민국을 주무르는 절대 권력자 조태섭의 비리를 조사하던 중 그의 일당에게 살해 당하여 바다에 버려진다. 하지만 김희우는 저승길에서 만난 저승사자에게 다시 한번 생의 기회를 얻게 되고, 전생의 기억을 간직한 채 찌질이였던 18살로 되돌아간다. 고딩으로 다시 돌아온 희우는 자신이 전생에서 알게 된 미래의 사건들을 활용해 악마 조태섭을 심판하기 위한 준비를 시작하는데 ! 악마를 잡기 위해서는 그보다 더한 괴물이 되어야 한다.",카카오페이지
18,샬롯에게는 다섯 명의 제자가 있다,목,로판만화,"세상을 구한 위대한 대마법사 샬롯 엘레노어 긴 시간이 흘러 다섯 명의 제자를 거느린 그녀는 어느 날 죽음을 직감하고 완벽한 죽음을 위하여 생애 마지막 마법을 시전하고 눈을 감는다. 하지만 이게 웬일? 다시 눈을 떠 보니 뜬금없이 어린아이가 되어버렸다! 34 ... 그렇기에 생각해 보았지. 마법은 스스로의 마음에서 시작되고 바라는 것을 이루어주지 않느냐. 그러니 내가 남긴 단 하나의 아쉬움이 나를 이런 모습으로 만든 것이 아닌지... 34 34 그러니까 그 아쉬움이 사랑이라고? 뭐, 연애 같은 거? 34 34 ..... 34 그녀를 돕는 오랜 친우 제프리와, 제자들을 뒤로하고 자신의 정체를 숨긴 채 새로운 제2의 인생을 살려는 샬롯. 그리고 그런 그녀를 쫓는 찰거머리 같은 다섯 제자들의 사건 사고들! ...샬롯은 과연 사랑을 찾을 수 있을까?",카카오페이지
19,폭군의 유일한 조향사가 되었습니다,목,로판만화,"후각을 비롯한 모든 감각을 상실하는 불치병에 걸린 주인공. 그녀는 죽은 뒤 천재 조향사 39 아리엘 윈스턴 39 에 빙의된다. 그러나 39 아리엘 39 은 소설 속에서 남주 39 세드릭 39 에게 집착하다 목숨을 잃는 엑스트라 악녀. 주인공은 목숨을 잃지 않기 위해 남주와의 관계를 끊기로 결심한다. 천재 조향사 39 아리엘 39 로서 살아가게 된 주인공은 이전 생에서 자신의 꿈이 조향사였다는 것을 떠올리고 본격적으로 향수 사업을 시작한다. 그런데, 갑자기 39 세드릭 39 이 39 아리엘 39 에게 관심을 보이는데 . 34 공작님. 저희 이런 사이 아니었잖아요? 34",카카오페이지
20,무련전봉,"월, 목, 토",액션무협만화,"제자들의 경쟁이 심하기로 이름난 능력지상주의 문파 능소각 . 3년이나 수련을 했지만 종파에서 수련 등급이 가장 뒤처져 동기들에게 갖은 수모를 당하던 양준 은 어느 날 의문의 서책 한 권을 발견한다. 그 서책에는 무도 를 익히는 수련법과 정체 모를 힘이 숨겨져 있는데 과연 양준 은 그 서책을 통해 무도 를 익히고, 험난하고 외로운 싸움에서 무도 의 최고봉까지 올라설 수 있을 것인가?",카카오페이지
21,시월드 게임 -please save my husband-,목,드라마만화,"완벽한 이상형인 남편. 로맨틱한 웨딩 데이. 꽉 찬 행복으로 가득한 신혼생활 이 펼쳐질 줄 알았는데 내 결혼의 장르가 로맨스가 아니라 판타지였어?!! 하하하하하하하!!! 결혼하니 별일이 다 생기네. 벗어날 수 없는 인생의 굴레 이 미친 결혼은 어떤 엔딩을 향해 질주하는가! 나의 남편 여운이를 지키기 위해, 그리고 잃어버린 나의 미래를 열기 위해, 지금부터 이 결혼과 시댁은 내가 지배한다! , 시월드 게임",카카오페이지
22,유리온실의 공작 부인,목,로판만화,"34 당신 인생을 살아. 맥없이 휘둘리며 남에게 내어주지 말고. 34 에드하르가 내게 해준 말은 참으로 제멋대로였으나 묘하게 나를 울려대었다. 하지만 그와의 결혼 생활은 불행에 가까웠고, 소중한 아이마저 빼앗긴 채 나는 초라한 별채에서 쓸쓸히 죽음을 맞이했다. 모든 것을 포기했을 때 감사하게도 다시 주어진 두 번째 삶. 나는 나에게 주어진 기회를 제 것으로 만들겠노라 다짐했다. 34 눈을 감으면 과거의 일들이 선연하지만, 이젠 도망치지 않고 직시하겠어. 나와 내 아이를 지키기 위해! 34",카카오페이지
23,딸 바보가 되었습니다,목,드라마만화,"25살 백수 무능력자 이주원. 어느 날, 아빠가 되었다. 34 아빠아..? 34 그런데... 딸이 너무 귀엽다. 채널 연두튜브 운영 키즈튜브 힐링 육아 성장",카카오페이지
24,악역에게 정체를 들켜버렸다,목,로판만화,"검도 유망주에서 사고로 인해 평범한 삶을 살게 된 서은하는 귀가 중 교통사고를 당하고, 소설 달의 노래 에서 멸문당해 죽는 조연 가문의 쌍둥이 누나 셀레나 에 빙의한다. 셀레나는 에반 가문의 멸망을 막고 가족을 지키기 위해 노력하나, 결국 야반도주한 남동생 39 셀레스틴 39 대신에 기사단에 입대하게 되는데...?! 과연 그녀는 악역 황태자 이그니스 의 눈에 띄지 않고 무사히 살아남을 수 있을까? 차소희 작가 원작 소설 웹툰화! 책빙의 남장여주 걸크러쉬 먼치킨여주 졸지에 악역의 히든카드가 되었다 집착남주 악역남주 흑막 계략남 그냥 조용히 살게 해 주세요",카카오페이지
25,한 줄짜리 영애였을 터,목,로판만화,"독점연재 한 성깔하는 예비 대학생 김한솔은 불의의 사고로 운명을 다하고 마법과 정령, 드래곤이 있는 세상에서 영웅 가문의 사랑스런 영애로 환생한다. 꼭 원래 살던 곳으로 돌아갈 거야! 하지만 김한솔은 원래 살았던 대한민국으로 돌아가려고 발버둥 치다가 결국, 마력이 폭주하여 대참사를 일으킨다. 그럼에도 그녀를 사랑해주는 가족애에 감동한 김한솔은 현실을 인정하고 이 세계에서 건국 신화의 다섯 영웅 중 하나인 마카이라 후작 가문 영애 피네아로 살아가기로 결심한다. 전생에서 해보지 못한 것들을 해볼 거야! 그렇게 피네아는 새로운 세계에서 무한 사랑을 받으며 유쾌한 나날을 보내던 어느 날, 황궁에 초대되어 강적을 만나게 된다. 이 무례한 것들! 감히, 인사도 안 해? 들은 대로 못 배웠구나! 뭐어? 저 싸가지없는 꼬맹이가 이 나라 황자 전하라고?!",카카오페이지
26,나를 잡아먹지 말아줘,목,로판만화,"가격은 50억 마르카, 싸게 드리는 거예요. 과연, 헐값이군. 남자 주인공에게 산 채로 잡아먹힐 운명을 타고난 에르타 . 운명을 바꾸기 위해 그와의 결혼을 거래하다! 소설 속에서 환생했다. 그것도 19금 남성향 판타지 소설 속으로. 내가 환생한 에르타 는, 원래 이야기대로라면 주인공 자히드 에게 산 채로 잡아먹힌다. 하지만, 어린 동생들을 두고 그렇게 죽을 수는 없지. 날 잡아먹을 주인공에게 거래를 제안했다. 거래 대상은 나, 금액은 50억 마르카! 이제 내가 할 일은 주인공이 날 잡아먹기 전에 도망치는 것뿐이다. 나, 에르타는 과연 왕국 최고의 마법사 자히드의 손에서 벗어날 수 있을까?",카카오페이지
27,업데이터,목,소년만화,"대장장이 39 에이든 . 어느 날, 시스템 관리자로 인해 마을 전체가 삭제당하고, 유일한 가족인 여동생 앨리스 와 함께 소멸하던 그는 그 찰나의 순간, 다짐했다. 반드시 내 손으로 이 시스템을 무너뜨리겠노라고. 그때였다 ! 관리자 권한을 획득했습니다. 관리자 . 1 관리자의 권한을 가지고 다시 깨어난 에이든. 관리자로서의 힘을 기르기 시작하는데...!! 에이든은 과연 어떤 존재가 될 것인가?! 2020년 콘티왕으로 살아남기 대상 수상작 업데이터",카카오페이지
28,소설 속 악녀 황제가 되었다,목,로판만화,"진탕 취했다 잠에서 깨어 보니 소설 속 폭군 황제에게 빙의했다. 사흘 뒤면 반역으로 죽을 예정인 황제 율리아 에게. 전생의 복수도 해야 하고, 반역도 막아야 하는 워커홀릭 황제 폐하의 살길 찾기 프로젝트. 기왕 황제 된 거, 폭군보다 성군이 낫잖아? 의외로 황제 체질. 외강내강 직진형 황제 율리아의 파란만장 제국 통치기!",카카오페이지
29,스머프 월드,목,BL/GL만화,"제호그룹의 유력 후계자인 제규호는 사실 돈과 재미에만 관심이 있을 뿐. 회사를 물려받을 위기에서 벗어나기 위해 제규호는 탈 제호 플랜을 세우고, 실행 자금을 마련하기 위해 돈세탁업자 남강하를 납치해 오는데...! 시즌 2에서는 새로운 커플이 등장! 비자금을 챙기기 위해 돈세탁업자를 찾아나선 재벌 3세 최승언, 위장취업한 회사의 팀장 모건형과 계획에 없던 로맨틱 무드에 휩싸여버린다..?! 그리고 마침내 규호 강하, 건형 승언 커플이 만나다! 각자의 목표를 이루기 위해 맞붙는 두 커플의 예상치 못한 앞날은? 스머프 월드 시즌 3에서 계속 됩니다 35 현대물 35 리맨물 35 재벌공 35 능력수 35 동거 35 할리킹 35 역할리킹 35 재벌수 35 너드공 해당 작품은 15세이용가로 개정된 39 일반판 39 작품입니다.",카카오페이지
30,신마경천기,목,액션무협만화,"평생 협의를 외치셨던 분이 이리 가셨습니까 ! 39 금지된 마공을 익혔다는 누명을 쓰고 죽임 당한 창존문의 계승자와 제자 혁운성. 정파의 위선자들에 의한 비참하고 억울한 죽음 운성이 죽음을 맞이하는 순간, 창존문의 신물이 빛을 발하며 새로운 인생이 주어진다. 바로, 마교 수련생 구백 호로서의 인생이! 정파와 마교, 두 개의 정체성. 그러나 목표는 하나, 복수뿐! 운명을 받아들이고 원한을 되씹으며 운성은 무공을 쌓고 그렇게 복수의 시간도 차츰 다가오는데 . 마교를 장악하고 정파의 위선자들을 처단하라! 생사를 건 난관 속에 성장하는 구백 호 운성의 복수 활극! 일황 작가의 인기 무협 소설 신마경천기 의 웹툰화. 표지 및 로고 디자인 이승욱 웹툰 신마경천기 는 매주 목요일, 주1회 연재됩니다.",카카오페이지
31,그냥 악역으로 살겠습니다,목,로판만화,"책 속 악역, 공작 영애에 빙의했다! 감히 여주인공을 죽이려한 살인미수범이 이 몸의 주인이라고? 기왕 이렇게 된 거 조용한 곳에서 놀고먹으며 막 살자! 고 생각한 것도 잠시. 벌로 쫓겨난 북방의 이곳은 너무너무너무 추웠다. 얼어 죽기 전에 불꽃의 대악마를 불러내 벽난로에 불을 지폈는데 쟤 왜 안 돌아가? 할 일 다 했으면 가야 하는 거 아냐?! 불 피우려다 악마와 종신계약 한 것도 당황스러운데 욕구 해소 ? 까지 책임지라니! 대형 멍멍이 악마님과 부스러기 악역 영애님의 티격태격 로맨스 그냥 악역으로 살겠습니다",카카오페이지
32,옥탑방 소드마스터,목,소년만화,"능광중학교 재학 시절 동급생 8명에게 폭행당해 혼수상태에 빠진 세영, 9개월 만에 깨어나지만 부모님이 자신의 억울함을 풀기 위해 분신자살했다는 것을 알게 된다. 그로 인해 폭행 사건이 재조명 받아 사건을 덮으려 애쓰던 가해자들이 처벌받지만, 세상에 대한 분노와 두려움은 없어지지 않았다. 세영은 철저한 외부와의 단절로 자신을 숨겨버린다. 달이 바뀌고 해가 바뀌고 계절이 바뀌어도 문밖을 나서본 적이 없던 어느 날, 갑자기 이상한 소리가 들려 문을 열고 밖을 나가는데.. 옥상 정중앙에 꽂혀 있는 거대한 검 싸우는 검 그리고 그 검을 통해 신의 목소리가 전해 들려온다. 강해지는 법은 간단해. 검을 들고 뛰어. 그리고 휘둘러. 지칠 때까지. 그것뿐이다. 세영, 그의 통쾌한 복수가 시작된다.",카카오페이지
33,리턴 서바이벌,목,소년만화,"세상이 멸망하기 6개월 전으로 회귀했다? 이것은 기회? 아니면 절망의 반복? 지구를 덮친 대재앙, 좀비 바이러스. 폐허가 된 지구에서 죽음의 위기를 수십 번 겪으며 지독하고 악착같이 살아남기를 3년. 나는 결국, 더는 버티지 못하고 좀비 떼에 덮쳐져 최후를 맞았다. 그리고 내가 다시 눈을 떴을 때 나는 세상에 좀비 바이러스가 창궐하기 딱 6개월 전의 과거로 돌아와 있었다! 앞으로 6개월 후, 이 평화로운 세상은 멸망한다. 그리고 오직 나만이 종말이 오는 것을 알고 있다!! 멸망한 세상에서 살아남기 급급하던 나에게 다시 주어진 기회?! 6개월의 시간은 희망인가 절망인가! 다시 한번 멸망을 맞이한다면 미래를 바꿀 수 있을까?! 창궐하는 좀비 떼에 맞서는 서바이벌 액션 아포칼립스!",카카오페이지
34,눈이 나려 꽃,목,로맨스만화,"설석은 지방 하급관리의 딸로, 영민하고 눈치가 좋아 그 지방 상대부의 정실인 위 부인의 눈에 들어 그녀의 심부름을 해왔다. 위 부인은 설석에게 자신의 양자 진효의 첩이 되라 제안하고, 설석은 짝사랑해왔던 진효의 아내가 될 수 있단 생각에 설렌다. 하지만 진효는 다른 소꿉친구 필남과 이미 연인 사이였다. 설상가상으로, 설석은 재녀 후보에 선발되어 수라도 후궁에 발을 들여놓게 되는데 . 암투 속에서 피어오르는 권력과 사랑의 이중주! 임해연 작가님의 눈이 나려 꽃 이 많은 독자분들의 성원에 힘입어 올컬러본 런칭!",카카오페이지
35,도사강호,목,액션무협만화,"데이트 중 갑작스런 사고에 눈 떠보니 사극 촬영장?! 아니, 아기 도사로 다시 태어났잖아! 한때는 구파일방이었지만, 지금은 세가 약해진 종남파에서 39 건청 39 이라는 이름을 받고, 전생의 지식을 이용해 무공의 이치를 깨닫는다. 시각이 다르면 무공도 다르다. 무재는 아니지만, 지식을 가진 기재! 생사도협 건청의 신개념 강호정벌기! 지금 시작합니다!",카카오페이지
36,대리애인,목,로맨스만화,"빨리 결혼해서 가족과 알콩달콩 사는 게 평생의 꿈이었던 해금은 결혼까지 4개월을 앞뒀다. 이제 완벽한 결혼식만을 남겨 두고 있는데..... 7년 사귄 남친이 바람이 났다. 엎친 데 덮친 격, 설상가상 결혼식 전까지 각자 연애를 하자는 충격적인 제안을 걸어온다! 남친의 피눈물이 보고 싶어서, 아니, 돌아오길 바라서 대리애인을 세우기로 했다. 5살 연하에, 동생 친구에, 태생부터 모든 조건이 완벽한 우월남으로! 그런데... 동생같았던 놈이 자꾸 남자 향기를 뿜으며 그녀의 가슴을 설레게 하는데?! 넌 단지 대리애인일 뿐인데, 난 결혼이 하고 싶은 여잔데, 자꾸 다가오면 어떡하라고?! 익숙한 사랑, 설레는 사랑, 무엇이 사랑이며 독신 그리고 결혼, 어떤 선택이 행복일까? 유쾌하게 질문을 던지고, 설레며 답을 찾는 섹시코미디 로맨스!",카카오페이지
37,은밀한 나의 동거인,목,로맨스만화,"나른한 포식자처럼 느긋하게 핥은 수하가 고개를 기울이며 입술을 포개려 했다. 혜민은 최대한 상체를 뒤로 뺐다. 등줄기로 진땀이 흘러내린다. 계속해서 들려오는 외부의 소음이 그녀를 불안하게 했다. 절대로 들켜서는 안 된다. 제 인생의 안녕과 평온을 위해서라도 절대! 지, 집에서. 입술을 잘근 깨문 그녀가 협상안을 내놓듯 심상찮게 속삭였다. 그러자 시종일관 나른했던 그의 눈동자가 일견 빛난다. 집? 응. 퇴원시켜 줄게. 그러니까 . 집에서. 이어 나가자? 약오른 마음에 그의 어깨를 밀었다. 하지만 결국 빠져나가지는 못했다. 싫어. 투명하게 젖은 입술에 몇 번이고 입맞춘 그가 입꼬리를 휘어 올리며 다시금 몸을 겹쳐 왔다. 싫다고, 못 기다려. 여보. 송림대학병원 레지던트 4년차 송혜민, 불쑥 찾아온 톱스타 이수하로 인해 인생막장의 위기에 처했다. 은밀하고 아찔하며, 아득하리만치 사랑스러운 나의 동거인 이야기",카카오페이지
38,블랙윈터,목,로판만화,"조선 후기, 백송골이라는 시골 마을에 사는 13세 소녀 설해사. 친척과의 갈등으로 오래된 폐가를 우연히 들어가게 되고 그곳에서 수상한 한 남자, 유안을 만나게 된다. 그는 산 사람보다는 죽은 사람에 더 가까운 존재였다. 소중한 사람들을 잃고 외로운 유년 시절을 보내기를 10년, 잃어버린 줄 알았던 친구들이 돌아왔고 수상한 그 남자의 비밀을 알게 되었다. 그리고 모든 기억이 돌아왔을 때, 우리는 또다시 죄를 지어야만 했다. 해사와 유안은 이제 죄로 뒤덮인 차갑고 어두운 겨울을 벗어나, 따뜻하고 새하얀 겨울을 맞기를 소원한다.",카카오페이지
