,title,day,genre,story,platform
10,그 악녀를 조심하세요!,월,로판만화,"소설 속 희대의 악녀에 빙의했다! 싫냐고? 아니? 좋은데? 공작영애 돈 많은 백수인 것을 내가 마다할 리가! 꿀이나 빨면서 여유롭게 살기 딱 좋지 않은가? 원작같은 건 다 떨쳐버리고 나의 삶을 사는거야! 그렇게 다짐했던 내가 이 몸에 빙의한지 얼마 되지 않아 목격한 것은 나의 약혼남이자 원작의 남주인공인 39 황태자 이안 39 의 불륜 현장이었다. 내가 아닌 다른 여자를 품에 안고 시시덕거리는 그를 보며 나는 눈물 따윈 개뿔, 나오지도 않더라. 내 눈물은 비싸서 저런 쓰레기에게 흘리기엔 아깝거든. 눈물 대신 깊은 빡침을 담은 목소리로 물었다. 34 전하는 개자식인가요? 34 고구마밭에 떨어진 역대급 사이다 여주! 환장하는 원작을 뒤집어 엎기위한 걸크러쉬 그녀! 이유? 여주가 똥차같은 남주들에게 휘둘리기엔 너무 아까웠거든. 원작 여주에게 꼬이는 똥차들을 치우는 그녀와, 그녀만을 바라보는 늑댕이 한마리의 이야기!",카카오페이지
11,불패검선,월,액션무협만화,시골 객점의 아들 송우문. 어릴 적부터 몸이 약했던 그는 어느 날 노도사가 그려 주고 간 산수화를 보고 바보가 된다. 그렇게 동네에선 바보라 놀림받고 부모에겐 한심한 아들로 자라지만 스무 살이 되던 날! 각성과 함께 산수화 속 절대무공을 꽃피운다!,카카오페이지
12,모시던 아가씨가 도련님이 되어버렸다,월,로판만화,"조연에 빙의한 지 9년 차, 모시던 아가씨가 도련님이 되어 찾아왔다. 원작 여주인공의 시녀 생활을 청산한 지도 4년. 웬 잘생긴 남자가 찾아왔다. 그것도, 내가 모시던 아가씨를 닮은 남자가. 약속을 지키러 왔어, 블레아. 나와 평생을 함께하겠다고 했잖아. 설마 아가씨? 순간, 남자의 붉은 눈에 이채가 돌았다. 코앞까지 다가온 그가 고개를 기울여 내 머리카락에 입 맞췄다. 그리고 속삭였다. 아주 다정하고 아름다운 목소리로. 이젠 도련님이라 불러야지. 네? 원작대로라면 여주인공, 클로이는 후회에 찌든 가족들을 거느리고 남주인공 후보들과 해피라이프를 즐길 수 있었다. 하지만 연재 중지되었던 원작 소설에는 큰 비밀이 있었으니 여주인공이 알고 보니 남자라면 어떻게 되는 거지? 크 클로드, 가족들에게 가보지 않아도 괜찮아요? 말했잖아. 필요 없어. 그럼 저번에 그 남자분들은 . 지금 내 앞에서 다른 남자 이야기를 하겠다고? 그 남자들이 원래 당신이랑 이어져야 했을 남주인공들인데요. 나는 너만 있으면 돼. 다른 건 알 바 아냐. 가족 후회물의 주인공께서 모든 걸 다 뻥 차 버리고 내 곁에 있겠다고 선언했다. 그러니, 블레아. 너도 나만 보는 거야. 전에 없이 다정한 눈 속에 집착이 가득했다. 로판 화제작 태비의별 작가님의 모시던 아가씨가 도련님이 되어버렸다 본격 웹툰화! 빙의된 하녀 블레아와 츤데레 클로이의 티키타카 찐케미를 만나보세요!!",카카오페이지
13,"황녀, 반역자를 각인시키다",월,로판만화,"호문클루스에 의해 황실은 망하고 제7황녀, 이뷔엔로즈는 그들 편에 선 동생에 의해 독약을 마시고 죽는다. 다시 눈을 떴을 때, 8년 전으로 돌아와 있었고 그녀는 황실의 몰락을 막기 위해 호문클루스들의 왕이자 공중감옥의 괴물 39 미카엘 39 을 자신의 기사로 들이기로 한다. 34 미카엘, 난 그대가 필요해. 아주 절실하게 말이야. 34",카카오페이지
14,압도적 그대,월,로맨스만화,"34 과보호 오빠에게 벗어나서 풋풋한 연애를 꿈꾸는 채경! 매번 날아오는 고백 쪽지를 벗어나고자 채경을 방패로 쓰려는 윤우! 두 사람의 달콤하고 코믹한 러브스토리! 34 자신을 과보호하는 오빠 덕분에 제대로 된 연애 하나 못 해 본 신채경. 사회 초년생이 되고 오빠에게 벗어나 자유로운 연애와 독립된 나날을 꿈꾸는데! 입사하자마자 신입사원 연례행사인 잘생긴 기획 실장 정윤우에게 고백하기 벌칙에 걸려버린다. 늘 있었던 벌칙일 뿐인 고백을 수행하는데 들려오는 답변은 전혀 예상치 못한 것!! 사랑합니다, 실장님! 좋습니다. 만나보죠, 우리. 네?! 지금 실장님의 답변은 그게 아니죠! 꿈꾸던 상큼달달한 로맨스가 제대로 꼬여버렸다!! 이제는 오빠가 아닌 정윤우를 벗어나려는 신입 사원 신채경과 뭔가 꿍꿍이가 있는 듯한 기획 실장 정윤우의 아슬아슬한 공개 연애!",카카오페이지
15,그녀와 야수,월,로판만화,"제국의 시조였던 전설적인 인물 마티나의 죽음으로부터 백 년 후, 마티나는 귀족가의 일개 여식인 아스티나로 환생한다. 전생과 다른 평화로운 일상은 잠시, 아버지의 파산으로 인해 아스티나는 야수의 형상을 한 테리오드 대공에게로 팔려 간다. 급소를 쳐서 기절시켰어요. 기 절시키셨다고요? 하룻밤에 죽어 나갈 것이라는 모두의 예상과 달리 그녀는 화려한 검술로 괴물 테리오드를 제압해 애완동물로 길들이기 시작한다. 테오, 앉아. 컹! 달빛이 아름다운 어느 밤, 자신을 잘 따르는 테리오드가 기특해 아스티나는 그에게 짧게 입을 맞춰 주는데 테오? 아스티나의 애완동물이 사람이 됐다? 결핍된 괴물 남편과 무심한 아내의 본격 조련 로맨스! 표지 및 타이틀 로고 디자인 송가희",카카오페이지
16,적기사는 눈먼 돈을 좇지 않는다,월,로판만화,"황실 기사 유디트는 한때 돈만 쥐여 주면 뭐든 했던 쓰레기였다. 황실의 개로, 단장의 도구로, 돈의 노예로 살았다. 가난을 핑계 삼아 죄책감을 버렸다. 그러나 끝에 있던 건 배신과 죽음이었다. 하지만 눈 떠보니 6년의 세월을 회귀해 신입 기사 때로 돌아와 있는데 ? 39 이제 돈 때문에 움직이는 칼잡이는 되지 않겠어. 39 이전과는 다른 생을 살겠다며 다짐하는 유디트 앞에 적기사단장이 나타나 스카우트하는데 . 34 합당한 대우를 약속하겠다. 적기사단에 소속을 두지 않겠나? 34 흑기사였던 과거를 버리고 적기사로서 눈먼 돈을 좇지 않기로 한 유디트. 이번 생은 후회하지 않는 삶을 살 수 있을까?",카카오페이지
17,정령의 펜던트,월,소년만화,"제국의 살아 있는 전설, 란데르트 공작의 유일한 아들 바율. 어려서부터 환시와 환청을 겪으며 일상 생활에 어려움을 겪던 바율은 아버지의 강권으로 뒤늦게 캐링스턴 아카데미에 입학하게 된다. 집을 나오기 전의 우려와는 달리 바율은 아카데미 생활을 하며 따듯하고 개성 강한 친구들을 만나 조금씩 마음의 문을 열게 되고, 그곳에서 환시로만 알고 있었던 존재가 사라진 줄 알았던 정령임을 알게 되며 바율의 생활은 새로운 국면을 맞이하게 되는데 .",카카오페이지
18,독고3 [완전판],월,소년만화,독고3 모든 일에 의욕을 잃고 표류하던 태진은 과거 당영고 씨름부 주장이었던 심상윤으로부터 영입 제안을 받게 되고 결국 현실과 타협하고 주먹의 세계에 몸을 담게 된다. 그리고 그 세계에 적응해나가면서 점차 나락으로 떨어짐을 느끼게 되는데... 독고 시리즈 중 가장 처절한 이야기가 펼쳐진다.,카카오페이지
19,레이디 생존의 법칙,월,로판만화,"총 네 번의 환생, 모두 스물다섯 생일을 넘기기 전에 죽음을 맞았다. 하지만 명부에 적힌 수명은 그보다 훨씬 길었고, 죽음을 관장하는 염라는 이유를 모른다고 한다. 내 인생은 블루 스크린인가. 어쨌거나 결국 생각해낸 묘안, 다섯 번째는 빙의다! 돈과 권력 그리고 기타 등등 모든 것을 지닌 젊은 여자의 몸에 빙의하여 연애도 하면서 가늘고 길게 살겠어! 그러나... 눈을 뜬 후 나는 빌어먹을 염라 놈에게 속았다는 걸 발견했다. 짜릿한 비주얼, 맛있는 막장. 레이디 생존의 법칙.",카카오페이지
20,망할 가문을 살려보겠습니다,월,로판만화,"구성작가로 치열하게 살아가던 나 지연우는 비명횡사 후 동료작가가 재미로 쓴 소설 오시리아 연대기 에 빙의하고 만다. 그것도 몇 장 나오지 않았던 엘리어스 가문의 다섯째 딸, 고도비만 준 히키코모리 영애인 태라 엘리어스로. 산넘어 산이라고 이 가문은 곧 역적으로 몰려 멸문하고, 직계 가족은 모두 단두대 행! 고로, 곧 태라도 죽는다. 그래서 태라는... 아니, 태라의 몸에 빙의한 지연우는 최대한 이 가혹한 운명에서 벗어나려 고군분투한다. 그렇게 모든 일들이 순조롭게 흘러갈 줄 알았다. 온갖 재능을 신이 몰빵한 그 놈! 제국 황위 서열 2위. 카일 아무르 2황자와 엮이지만 않았더라면...!",카카오페이지
21,요신기,월,소년만화,최강 음양사인 비류는 신비한 힘을 갖고 있는 시공요괴의서 로 인해 환생하게 된다. 전생에서의 적과 그들에 대한 복수의 마음으로 다시 처음부터 수련을 해나가는 비류! 과연 그는 다시 최강의 자리에 오를 수 있을까?,카카오페이지
22,오늘부터 황녀?!,월,로판만화,"자신의 삶을 내던져가며 마왕을 물리치라는 사명을 달성한 용사, 그녀의 남은 인생은 찬란한 빛의 길만 펼쳐질 것처럼 보였으나 현실은 시궁창! 지칠 대로 지친 그녀는 평범한 삶을 되찾고자 소원을 빈다. 34 시간을 되돌려 주세요. 34 . . . 그런데 평범한 삶은 어디에 ? 34 이 아이야말로 짐이 12년 전에 잃어버린 황녀가 확실하다. 34 이름도 없는 빈털터리 용사에서 모든 걸 다 가진 황녀, 나나엘이 되어버렸다!",카카오페이지
23,무협지 최고 악당의 귀한 딸입니다,월,로판만화,"부잣집 딸로 환생한 줄 알았건만, 무협지 최고 악당의 딸로 태어났다?! 무관심한 아빠, 결국 날 죽이는 오빠, 살아남기 위해선 어서 무공을 익혀 튀어야 하는데...! 이 두 빠빠... 왜 자꾸 날 귀여워하는겨?!",카카오페이지
24,녹음의 관,월,로판만화,"남자주인공에게 트라우마를 남긴 계모의 딸에 빙의했다. 이 모든 것은 내가 열 다섯 살 때 쓴 소설 속 안. 괜찮아, 어떻게든 널 행복하게 만들어줄게. 내가 이 소설의 원작자라고! 34 저는 단 한번도 누님을 가족이라 생각한 적이 없습니다. 34 남주 행복 프로젝트, 열심히 실천하고 있다고 생각했는데. 왜 나를 가족으로 인정해주지 않는거니? 남주가 공작이 되기 전까지 나, 무사히 살아남을 수 있을까?",카카오페이지
25,"천마, 리치왕의 무림을 부수다",월,액션무협만화,"신마경의 경지에 도달하기 위해 발을 띄우던 중 알 수 없는 전음이 방해하기 시작했다. 결국 집중력이 흐트러져 주화입마에 빠져 쓰러지고, 한달 후 눈을 떠보니 이계에서 39 리치왕 39 이란 자가 넘어와 무림을 뒤엎어 버린 후였다. 천마신교마저 뒤엎어버린 리치왕과의 대결을 마치고 140년이 지난 후 깨어난 무림은 무공과 마법이 공존하고 있었다.",카카오페이지
26,용이 비를 내리는 나라,월,BL/GL만화,"39 용을 깨우는 나라는 태평성대를 누린다. 39 국토의 반이 사막인 제국 라한. 이곳 세계에서는 용이 출현한 나라가 부흥한다는 오랜 전설이 있다. 그러나 거의 몇 백 년 전을 마지막으로 제국에서는 용이 나타나지 않았다. 그러던 중 라한에서 용의 부화 조짐이 보이고, 야심가인 황태자는 용의 부화 소식에 누구보다 기뻐한다. 그러나 그가 대면한 용은 아직 이지 능력도 없는 미성숙한 어린아이의 모습! 용의 성장할 때까지 기다려야 한다는 신관의 간언에 황태자는 용의 부화 사실을 함구하라 명하고 황궁의 궁 깊숙한 곳에 용을 숨긴다. 그리고 용의 축일 전야. 늦은 밤, 황궁에서 일하는 스우는 태자의 말이 있는 축사에서 정체불명의 어린 소년과 만나는데 ! 어린 아이의 모습으로 태어난 용과 나단과 함께 라한을 떠나고 싶은 소년 스우, 그리고 황태자. 아름다운 동양의 나라에서 이들이 엮어내는 사랑과 집착의 론도. 소라의 눈 , 해피 버스 데이 등 인기 만화가 썸머의 최신작! 로고 및 표지 디자인 디자인그룹 헌드레드 웹툰 용이 비를 내리는 나라 는 매주 월요일, 주1회 연재됩니다.",카카오페이지
27,그 책에 마음을 주지 마세요,월,로판만화,"로맨스 피폐 소설 루스벨라의 빛 엑스트라인 황제의 여덟 번째 황녀로 환생에 새로운 삶을 꿈꾸던 아실리 로제, 그런 그녀의 앞에 미래를 예지하는 일기장이 나타나는데 . 너에게 난 어떤 의미인가? 질문이 끝나자 황태자님이 예쁘게 웃더니, 날 죽였다. 피도 눈물도 없는 황태자에게 살해당할 미래만을 예고하는 일기장. 불행히도 아실리는 죽어도 죽어도 다시 살아나 계속 살해당했다. 반복되는 죽음 속에서 천천히 미소를 잃고 변해가는 아실리. 도무지 피할 길이 없는 죽음, 이 미래를 피해 생존할 수 있을까? 한데 어째서인지 메말라 갈수록 아실리 곁에는 사랑을 갈구하는 남자들이 모여드는데 . 제가 오라버니에게 무엇을 줄 수 있는데요? 이름을 불러 봐. 이 사랑은 모두가 진짜일까? 사랑합니다. 당신을 갖고 싶은 욕심은 사랑이 아닙니까? 다가오는 남자들의 진심은? 웃기지 마. 내 삶은 내 거야.",카카오페이지
28,화산권마,월,액션무협만화,"자신의 마을이 습격받고 유일하게 살아남은 담호, 하지만 담호는 절름발이다. 무인으로서 최악의 조건이지만 담호는 수련을 멈추지 않는다. 주변 사람들로부터 무인이 될 수 없다고 듣지만 끝까지 포기하지 않는 담호, 과연 그는 최고의 무인이 될 수 있을 것인가?",카카오페이지
29,롱리브더킹,월,드라마만화,"한 여인을 위해 불가능에 도전하는 남자가 있다. 의리와 사랑을 빼고는 아무것도 없다고 말하는 남자 장세출! 사랑하는 여인 강소현을 위해, 목숨보다 더 소중한 친구 정춘택을 위해, 목포 건달 장세출은 대통령이라는 꿈에 도전한다. 매주 월요일 연재",카카오페이지
30,책 먹는 마법사,월,소년만화,"학생, 자네가 지금 몇 서클이지? 3년째 아카데미를 졸업하지 못하고 있는 낙제생, 테오도르 밀러. 명석한 두뇌와 의지만으로는 재능이란 벽을 뛰어넘어 수 없었고, 마법사가 될 수 없는 불운한 현실은 계속 되었다. 그렇게 절망과 한숨의 나날 끝에 새로운 전환 점이 찾아오게 되는데... 탐욕스럽게 지식을 탐닉하고 주인의 힘으로 만들어주는 탐욕의 마도서, 39 글러트니 39 가 테오도르의 손에 깃들게 되었다. 어느 책이든 손만 뻗으면 그 속의 어떤 마법이라도 그의 것이 된다. 이제 수석 졸업은 따놓은 당상! 아니, 세계 정복도 시간문제?! 그래, 전부 다 먹어 치워주마! 노력과 근성만으로는 안 된다고? 그게 아니라 다 때가 있는 법! 순도 99 노력파 마법사에게 39 살짝 귀찮은 39 1 의 기연이 찾아왔다!",카카오페이지
31,이건 명백한 사기결혼이다,월,로판만화,"가문을 지키기 위한 유일한 방법, 결혼. 딱 1년간 남편이 되어줄 사람을 찾기 위해 정보 길드에 중매를 의뢰했다. 그런데 잘생긴 조건이 흡족하여 결혼했는데, 이 남자 이름이 케레이드가 아니라 . 뭐? 칼리어드 대공? 그 미친 전쟁광, 살인마 . 피를 부르는 악의 화신인 칼 리 어 드 대공 이라니! 토끼 같은 레이린의 목숨 건 계약 결혼, 이건 명백한 사기결혼이다",카카오페이지
32,천인의 신부,월,로판만화,"나는 네 남편이 될 자다. 채나라의 적통 공주인 채연 은 어린 시절 황후인 어머니를 일찍 여의고, 황제에게 사랑받는 총비 고 귀비 에게 목숨을 위협당하며 궁에서 살아왔다. 자신, 그리고 사랑해 마지않는 동생 성종 의 운명을 바꾸기 위해 천인의 신부가 되기로 마음먹은 채연은 제천 의식을 올리고 사당으로 향한다. 하지만 고 귀비는 채연이 천인의 신부가 되어 새로운 권위를 얻는 것을 저지하고자 병사들을 보내 채연을 쫓는데 사당으로 향하던 채연이 고 귀비의 병사들에게 붙잡히려던 찰나, 날개를 단 남자가 나타나 채연을 구해준다. 네 남편이 될 자 라고 소개한 그 남자는 병사들을 따돌리고는 채연을 데리고 가버리고, 채연은 정신을 잃는다. 다음 날 채연이 눈을 뜬 곳은 낯선 침대였는데 ! 목숨을 바쳐서라도 운명을 바꾸려는 공주, 그리고 천 년 전 사랑하던 연인을 잃고 외로이 살아가던 천인과의 3년간의 계약 혼인! 천인의 신부 문솔, 희명 학산문화사",카카오페이지
33,아도니스,월,로판만화,"자신과 누구보다 닮았던 자, 그래서 서로에게만 집중했고 광적으로 집착했다. 다만 한쪽은 상대의 온기를, 한쪽은 완전히 꺾기를 원한 아르하드와 이아나. 주인공 이아나는 적국의 황제가 된 아르하드와의 싸움에서 삶을 미련 없이 끝내지만, 영문도 모른 채, 다시 되살아나 자신이 살아왔던 삶을 반복하게 된다. 전생에서 파국을 맞이하게 된 두 사람은, 새로운 생에서도 또다시 만나게 되고, 비극을 반복하게 되는 것일까 .",카카오페이지
34,혼자 레벨업 합니다,월,소년만화,"짐꾼으로 일하던 한열. 오매불망 기다리던 각성과 함께 헌터가 되다! 그런데 이게 웬일? 몬스터를 잡아서 레벨업을 하고, 행동을 통해 스킬을 획득하라고? 신필 작가님의 인기 웹소설 혼자 레벨업 합니다 을 웹툰으로 만나보세요!",카카오페이지
35,"용, 감한 연애",월,로맨스만화,"창고를 정리하던 그녀의 눈에 할머니의 일기장이 들어왔다. 일기장에는 영험한 힘을 가진 찻잎을 가져오던 그분 에 관한 내용이 적혀있었다. 이 아리송한 내용은 시아의 호기심을 자극했고, 그녀는 그분 의 집에 대해 알아보기 시작한다. 폐인이 된 정신병자가 산다는 저택! 마녀사냥을 당해 저택에 갇힌 불쌍한 남자! 마침내 이 소문을 접한 그녀는, 수십 년간 닫혀있던 이묵의 저택을 찾아가기에 이른다.",카카오페이지
36,신마,"월, 수",액션무협만화,"39 신 과 마 를 한 몸에 지닌 공전절후의 풍운아가 벌이는 기상천외한 전쟁! 39 전 무림을 상대로 한 전쟁에서 결국 목이 잘려 죽는 마교 교주 청풍. 심복 심연도주가 치밀하게 준비한 환생 프로젝트로 다시 살아난 그는 몸무게 300근, 걷기는 커녕 제대로 앉아있기도 힘든 희대의 비만에 무공은 일초반식도 모르는 하북팽가 의 뚱보 공자로 다시 환생한다. 좋아. 일단 하북팽가부터 접수해주지. 그리고 기다려. 정파, 사파, 흑도, 녹림, 마교. 날 죽이기 위해 한칼이라도 거든 놈들은 하나씩 모조리 손 봐주지 ! 전 무림이 합동하여 간신히 죽인 희대의 풍운아가 다시 살아나 대전쟁을 예고한다!",카카오페이지
37,레벨업 못하는 플레이어,월,소년만화,"18세의 나이에 39 플레이어 39 로 각성한 김기규. 39 탑 39 을 오르고 39 게이트 39 를 닫으며 인생이 탄탄대로일 줄 알았는데... 튜토리얼을 아무리 클리어해도 레벨1. 1일 1고블린을 해도 레벨1. 5년이 지나도 레벨1. 34 누가 알았겠냐고, 이런 플레이어가 있는지. 34 그 누구도 몰랐다. 탑을 뒤흔들 레벨1의 역대급 반전 능력을!",카카오페이지
38,투파창궁,월,소년만화,"중국 최고 화제의 작품! 대륙의 전설! 카카오페이지 독점 연재! 화려한 마법도 눈부신 과학기술도 없다! 오로지 강한 자만이 살아남는 이곳은 투기대륙! 세기의 천재 소년이라 불리던, 소운! 하지만 3년 전, 알 수 없는 원인으로 모든 투기를 잃어버리고 사람들의 무시와 천대를 받게 되는데... 급기야 약혼녀마저 그에게 파혼을 고한다! 그런 소운 앞에 약진이 나타나, 그를 최고의 연단술사로 만들어 주겠다 약속하는데... 소운은 과연 지난날의 치욕을 씻고 대륙 최고의 자리에 오를 수 있을까? 해당 작품은 웨원그룹 치뎬중문망 작가 천잠토두의 원작 소설에 근거하여 웹툰화하였습니다.",카카오페이지
39,무련전봉,"월, 목, 토",액션무협만화,"제자들의 경쟁이 심하기로 이름난 능력지상주의 문파 능소각 . 3년이나 수련을 했지만 종파에서 수련 등급이 가장 뒤처져 동기들에게 갖은 수모를 당하던 양준 은 어느 날 의문의 서책 한 권을 발견한다. 그 서책에는 무도 를 익히는 수련법과 정체 모를 힘이 숨겨져 있는데 과연 양준 은 그 서책을 통해 무도 를 익히고, 험난하고 외로운 싸움에서 무도 의 최고봉까지 올라설 수 있을 것인가?",카카오페이지
40,백련성신,"월, 수, 금",액션무협만화,"백만 번의 단련을 통해 신의 경지에 오르다! 집안의 몰락으로 하루아침에 노비가 된 나정이는 매일같이 비참한 나날들을 보낸다. 설상가상, 그의 여동생마저 옥에 갇히자 더욱 절망에 빠지는데 그러던 중, 그는 아버지가 자신에게 유물로 남겨준 오래된 서책에서 거대한 힘을 흡수하여 병기가 돼 버리고, 인간과 요족 그리고 마족의 공법을 익히며 악당들과 끊임없이 싸워 나가 운명을 개척하게 된다. 과연, 이 거대하고 신비로운 힘의 정체는 무엇일까? 그리고 그는 과연 여동생을 구할 수 있을 것인가?",카카오페이지
