,title,day,genre,story,platform
10,수라전설 독룡,일,액션무협만화,유구한 역사를 자랑하는 약문 들의 잇따른 멸문지화. 시체가 산처럼 쌓이고 피가 바다처럼 흐르는 절망의 지옥에서 마침내 수라 가 눈을 뜬다. 하나도 남김없이 모두 죽일 것이다. 놈들을 전부 죽일 때까지 절대로 끝내지 않아. 약문 백화절곡의 유일한 생존자 진자강. 먼 훗날 강호 무림사에 전설로 기록될 한 사내의 고독한 복수행이 시작된다!,카카오페이지
11,천애협로,일,액션무협만화,"세상과 호흡하라, 천하를 얻으리! 무림맹주, 아미파 장문인, 군무 제일검, 남궁세가의 안주인을 키워낸 여인, 진무신모 유월향. 매병에 걸린 그녀가, 어느 날 사라져버렸다! 진무신모의 아들 무림맹주는 비밀리에 그녀를 찾아나서고, 그녀의 오랜 숙적 혈마의 부하들도 그녀를 추적한다. 한편 무한 삼진의 가난한 고아들 앞에 갑자기 나타난 정체 기이한 할머니! 할머니는 자신이 고아들의 친할머니라고 주장한다. 고아들은 할머니를 받아들이고 서로 의지하며 살아간다. 그중 맏이 소량의 비범한 재능을 알아본 할머니는 소량에게 무공을 사사한다. 하지만 얼마 지나지 않아 피습의 흔적만 남긴 채 할머니는 사라지고, 소량은 할머니를 찾아 길을 떠난다. 강호에 나선 소량, 진무신모 유월향의 마지막 제자의 이야기 독특한 감성 무협 천애협로 ! 웹툰으로 더욱 웅장하게 돌아왔다!",카카오페이지
12,나 혼자 만렙 귀환자,"수, 일",소년만화,"전 세계 1억 2천만 명의 인구가 사라졌다. 최종 퀘스트 완료 보상 39 귀환 39 이 시작됩니다 22년 만에 최악의 생존게임을 클리어한 윤상혁. 일일군단, 플레이어 중 최강자라 불리던 그가 돌아왔다. 그 누구도 받지 못한 보상을 통해 모든 것을 가진 채로. 가면의 군주, 귀환 나 혼자 만렙, 나 혼자 풀템, 나 혼자 사이다!",카카오페이지
13,닳고닳은 뉴비,일,소년만화,서비스 종료까지 앞으로 15년. 오직 나만이 엔딩을 알고 있다. 39 나는 고인물이다 39,카카오페이지
14,내가 딸이에요?,일,로판만화,"악마 같은 백작에게 입양되어 평생 오두막에 감금된 채 살다 죽음을 맞이한 헤이린. 눈을 뜨니 일곱 살, 하필이면 백작에게 입양되기 직전 상황으로 회귀했다. 헤이린은 신에게 묻고 싶었다. 도대체 자신이 무얼 잘못했느냐고! 그녀는 신을 원망하며 백작가를 향해 달리는 마차 밖으로 몸을 내던지고 그 길로 신의 축복을 받은 칼리스토 가문의 공작이자 신성함의 상징 빈센트를 만나게 된다. 그런데 푸른 피입니다. 고아인 줄 알았던 그녀가 칼리스토 공작가에서 천 년 만에 태어난 여자아이란다. 정말 내가 딸이에요? 일평생 여자를 멀리하며 금욕적인 삶을 살아온 빈센트는 결코 애가 생길 만한 행동 ? 은 한 적이 없다며 아빠임을 부정하는데... 마물인가? 출생의 비밀을 품은 헤이린의 등장으로 제국과 신성국이 크게 들썩인다! 초보 아빠 빈센트와 초보 딸 헤이린의 서투르지만 사랑스러운 육아물! 표지 및 타이틀 로고 디자인 디자인그룹 헌드레드",카카오페이지
15,나를 버려주세요,일,로판만화,"희귀병에 걸려 죽은 공녀를 대신해 입양 된 아델. 평생을 사랑받기 위해 애썼지만, 여동생이 태어나자마자 버려지고 정략결혼을 하러 가던 길에 의문의 적들에게 암살 당해 죽고 만다. 34 혹시 이거 꿈인가? 34 그런데 눈을 뜨니, 왜인지 3년 전 과거로 돌아왔다! 어차피 여동생이 태어나면 버려질 운명이기에, 이번 생에서는 마음대로 살아 보려고 하는데, 어쩐지 자꾸만 인생이 꼬여간다. 34 저에게 흥미가 있으셨던 것 아니었습니까? 34 게다가 정체불명의 검은 기사는 자꾸만 그녀를 찾아오는데...",카카오페이지
16,결혼하고 합시다,일,로맨스만화,"모아는 내 생애 결혼은 절대 !를 외치고 다니는 비혼주의자이다. 그녀는 어느 날, 평소 엄격하고 냉철하기로 소문난 상사 건후를 알몸으로 마주하는 상황을 겪게 된다. 그런데 이럴 수가 . 정녕 저 몸매가 사람의 것이 확실하단 말인가! 마치 예술 조각상처럼 훌륭하고 황홀한 건후의 몸매에 모아는 부끄러움도 잊고, 그에게서 시선을 뗄 수가 없었다. 건후의 완벽한 나신을 보고난 후로부터, 모아는 지독한 후유증에 시달린다. 바로 어디서 무엇을 하든 그의 몸밖에 떠오르지 않는 것이었다. 괴로워하던 모아는 술에 취한 어느 날 밤, 그에게 폭탄 고백을 하고 만다. 저 팀장님, 저랑 한 번 자보지 않으실래요? 제 정신이라면 도저히 꺼낼 수 없는 고백. 입 밖으로 내뱉기 바쁘게 후회가 밀려오는 그 순간, 더 기가 막힌 대답이 그의 입에서 흘러나왔다. 미안하지만 난 결혼할 여자가 아니면 안 합니다. 35 비혼녀 35 혼순남 35 철벽남 35 섹시 로코물 35 팀장님 절 믿으세요 35 손만 잡고 잘게요",카카오페이지
17,원 페어 레이디,일,로판만화,"우연히 얻게 된 마법 반지로 인해 급작스레 십 년 뒤 미래로 오게 된 도박 천재 아델. 아델은 마탑 그랜드 마스터 루디의 부탁에 따라 도박 대회에 참가하게 되고, 그곳에서 대회의 주최자 엘핀하임 소공작을 만나게 되는데 . 어디서 들어본 듯한 이름하며, 익숙한 말투와 생김새. 이 묘한 기시감은 뭐지? 34 이 이야기는 들어 보셨을지 모르겠네요. 소공작이 펜듈럼을 미끼로 첫사랑을 찾기 위해 배를 띄웠다는 이야기요. 34 34 첫사랑이요? 34 게다가 찾고 있다던 그 여자의 인적 사항이 나랑 좀 비슷한 것 같기도 하고? 도박 천재 여주 여주에게 주워진 남주",카카오페이지
18,귀환자의 마법은 특별해야 합니다,일,소년만화,"34 다시 돌아온 이상, 사랑하는 사람들을 두 번 잃을 순 없어! 34 인류가 맞이한 최악의 재앙, 그림자 미궁. 데지르 아르망은 미궁 속에서 마지막까지 살아남은 최후의 생존자 6명 중 한 명이다. 그들은 그림자 미궁의 마지막 단계에 도전하지만 결국 실패하고 세계는 멸망을 맞이하고 만다. 모든 게 끝이라 생각했던 순간, 데지르의 눈앞에 펼쳐진 것은 다름 아닌 13년 전의 세상?! 제국 최고의 마법 학원, 헤브리온에 입학했던 순간으로 돌아온 데지르. 그림자 미궁에서 잃었던 소중한 사람들과 재회하게 되고, 사랑하는 사람들과 세상을 구하기 위해 과거를 바꾸고자 하는데 ! 그림자 세계 발생까지 남은 시간은 3년! 과거를 바꾸고, 강한 동료를 모아 세상을 구원하라!",카카오페이지
19,강철의 연금술사 컬러웹툰,"수, 금, 일",소년만화,"많은 독자 여러분께 사랑을 받았던 강철의 연금술사 가 39 컬러 웹툰 39 으로 한층 업그레이드 하여 새롭게 연재를 시작합니다! 원작에 충실하며, 39 화려한 이펙트 39 , 말풍선에 가려졌던 39 히든 컷 39 들을 추가하였습니다. 재미요소를 추가하여 새롭게 연성된 강철의 연금술사 컬러 웹툰 지금 만나보세요. 연금술로 엄마를 되살리려던 에드워드, 알폰스 형제의 모험이 시작된다! ., .",카카오페이지
20,천재 의사 이무진,일,드라마만화,"어게인 마이 라이프 , 오늘은 출근 , 국회의원 이성윤 의 인기 작가 이해날 작가의 원작 소설 의사 가 웹툰으로 다시 태어났다! 동네에서 싸움으로만 명성이 자자한 무진은 우연히 운명 같은 메스 하나를 얻게 된다. 그 메스에는 의문의 의사 아클레가 깃들어 있었고! 34 내가 널 의사로 만들어줄게! 34 그녀의 한 마디가 무진의 인생을 180도로 뒤바꿔 놓는데! 의술은커녕 민간요법도 모르던 무진은 아클레의 도움으로 주변 사람들의 목숨을 구하면서 점차 의사의 꿈을 키우게 된다. 34 좋았어! 이제부터 내 목표는 천재 의사다!! 34 문제아 무진은 과연 진정한 의사가 될 수 있을까? 천재 의사 유령 39 아클레 39 의 도움으로 진정한 의사로 거듭나는 무진의 생 과 사 를 가르는 메디컬 판타지 드라마가 지금 펼쳐집니다!",카카오페이지
21,폭군에게는 악녀가 어울린다,일,로판만화,"하루 아침에 희대의 폭군, 에스티안의 신부가 된 세실. 끌려가듯 보내진 제국이지만, 황제의 얼굴을 본 순간 마음이 바뀌었다. 34 미남이시네요? 34 남편이 마음에 든다. 남편도 내가 마음에 든다! 하지만 남편과 백년해로 하려면, 폭군을 뛰어넘는 악녀가 되어야 한다는데?!",카카오페이지
22,소꿉친구를 폭군으로 키웠습니다,일,로판만화,"황좌 같은 건 관심 없어. 소설 속 남주의 폭군 스위치인 단명하는 소꿉친구 로 빙의했다. 나는 소설 내용대로 그를 대신해 죄를 뒤집어 쓰고 죽었고, 이제 현실로 돌아갈 수 있을 거라 생각했는데 왜 다시 열 살로 돌아온 거지?! 그것도 그렇고 나의 폭군 꿈나무가 착해도 너무 착하잖아! 제이드의 부드러운 미소 이면의 스산한 눈동자. 아무래도 이 녀석, 뭔가 아는 것 같다.",카카오페이지
23,정령 농사꾼,일,소년만화,"농사꾼, 정령을 만나다. 11년 동안 초인이 되기 위해서 노력했지만 결국 일반인으로 끝난 이건우. 모든 걸 뒤로 하고 집으로 돌아왔을 때, 그에게 정령이 찾아왔다. 34 하와!!!! 34 본격 농사 힐링 판타지. 농사의 정령 하와와 함께하는 귀농 !",카카오페이지
24,악역 황녀님은 과자집에서 살고 싶어,일,로판만화,"찢어지게 가난한 집 아이로 환생한 줄 알았더니 . 아나스타샤 황손 저하를 모시러 왔습니다! 아무래도 나는 원작 에서 권력을 탐하다 비참한 최후를 맞이하는 황녀에 빙의한 모양이다. 권력에 관심이 없음을 보여 줄 겸, 전생에서 못다 이룬 파티시에의 꿈을 향한 욕심도 채울 겸, 계약한 정령의 도움을 받아 열심히 과자만 구웠다. 맛있는 걸 먹으면 기분이 좋아질 테니 설마 나를 죽이지야 않겠지! 그런데 냉혹하고 비정한 황제 할아버지 도, 나를 파멸로 몰고 갈 남주 황태손 사촌 오빠 도, 제국 최강의 기사인 소공작 오빠 친구 도, 나한테 칼을 꽂을 노예 기사 엘프 도! 34 저하의 라임 파이가 좋다는 말입니다. 34 이 사람들, 설마 과자 말고 나한테 푹 빠진 건가? 디저트처럼 달콤하고 사랑스러운 악역 황녀 아샤의 베이킹 힐링 판타지! 표지 및 타이틀 로고 디자인 송가희 웹툰 악역 황녀님은 과자집에서 살고 싶어 는 매주 일요일, 주1회 연재됩니다.",카카오페이지
25,일진에게 찍혔을 때,일,로맨스만화,"어느날 갑자기 시작된 중학교시절 남사친의 까톡테러에 시달리던 평범한 여고생 김연두, 까톡테러를 막기위해 남친짤로 프로필사진을 바꾸었는데... 알고 보니 그 사진이 우리 학교에서 제일 무서운 일진 지현호라고?! 알고 보면 츤데레 지현호, 뇌섹남 반장 서주호, 윗층에 사는 연하남 강아훈. 거기에 마이웨이 야구소년 최승현, 천진발랄한 정지성까지. 어쩌다 잘생긴 일진들에게 둘러쌓인 내 인생은 어떻게 되는걸까?! 원작 7 일진에게 찍혔을 때 투자 유니온투자파트너스",카카오페이지
26,언데드킹,일,소년만화,"좀비 강시 16세기 동양의 작은 나라에서 일어났던 한 기괴한 현상, 400여년 후 다시 시작된 그 일은 전 세계를 움직이는 시체들의 세상으로 만들어 버린다. 살아남은 사람들은 움직이는 시체들과 맞서기 위해 사람이 조종할 수 있는 시체, 강시 를 만들어내고 어딘가에서 시작된 그 괴현상을 멈추기 위해 죽은 자들끼리의 전쟁을 시작한다. 질병처럼 확산되는 좀비와 인간의 필요에 의해서 만들어져 그 명령을 받드는 강시. 세상의 운명을 건, 인간 대 인간의 액션으로는 상상조차 할 수 없는 시체 대 시체의 살벌한 전쟁이 시작된다! 언데드 킹!!!",카카오페이지
27,꽃은 춤추고 바람은 노래한다,일,로판만화,"누구나 선망하는 화려한 삶을 살았지만 ㅤㅈㅓㄼ은 나이에 병으로 죽은 에르셀라. 그녀는 죽기 전 아들에게 제대로 된 어미가 되지 못한 것을 후회했다. 그런데 어쩐 일인지 3년 전으로 돌아왔다. 2회 차 인생을 살게 된 에르셀라. 이번에는 다정한 엄마가 되리라 다짐한다. 하지만 너무 늦은 것일까. 이제 와서 이러시는 것은 불쾌감만 들게 할 뿐입니다. 아들은 그녀를 밀어내기만 하고, 회귀 전 괜찮은 줄로만 알았던 남편과의 관계도 잘못되어 있었음을 깨닫게 되는데",카카오페이지
28,Retry: 다시 한번 최강 신선으로,"수, 금, 일",소년만화,"수선계에서 북현선존이라는 별호로 불리며, 신선이 되기 위한 수련을 하고 있던 진범은 마지막 단계에서 심마를 이기지 못하고 실패하여 죽음을 맞이한다. 그런데, 눈을 뜬 그가 있는 곳은 그가 수선계로 오기 전에 있었던 현대의 지구! 심지어 스무 살 때의 과거의 자신의 몸에서 정신을 차린 진범은 회귀한 것을 깨닫고 자신이 알고 있는 어두운 미래를 전부 바꾸겠다고 다짐한다. 거기다, 다시 한번 차근차근 최고의 선공으로 수련을 시작하여 이번에야말로 신선이 되겠다고 다짐하는데",카카오페이지
29,리벤지 웨딩,일,로판만화,"외모, 돈, 신분까지 완벽한 여자 메르케디아 사샤. 기절했다가 정신을 차리고 보니 위치는 바다 한가운데 커다란 배 위, 입은 옷은 웨딩드레스. 내가 결혼을 한다고? 39 감히 메르케디아 사샤를 건드려? 결혼 생각이 쏙 들어가게 해 주지! 39 그런데 보자마자 칼부터 들이대는 예비 남편, 제국 최고의 전쟁 영웅 데메트리우 키프로사. 이게 어딜 봐서 결혼하러 온 남자 모습이야? 34 누가 나를 이딴 식으로 초대하나 했는데 너를 베면 돌아갈 수 있나? 34 34 치워. 안타깝지만 나도 갑자기 끌려온 몸이거든? 34 전대미문의 납치 결혼을 당하게 된 두 사람. 설상가상으로 무인도에서 단둘이 살게 생겼는데 . 1차 목표는 무인도 탈출! 최종 목표는 복수와 이혼!",카카오페이지
30,대마법사의 딸,일,로판만화,줄곧 나를 미워한 부모님은 친부모님이 아니었다. 내게 진짜 아빠가 따로 있다고 한다. 그래서 떠났다. 친아빠에게로. 원작소설 대마법사의 딸,카카오페이지
31,뜻대로 하세요,일,로판만화,"후작 저택의 하녀 디안은 돈에 팔리듯 진행되는 후작 영애의 혼약에 반대하여 한 가지 계책을 꾸며낸다. 영애를 몰래 국경으로 떠나보낸 후 자신을 후작 영애인 것처럼 꾸며 건국 영웅의 후손, 에펜하르트 변경백에게 가짜 신변을 위탁하러 가는데 . 디안은 무사히 백작을 속여 넘길 수 있을 것인가! 요정여왕이 살았다는 북쪽호수를 등진 성에서 이른 봄을 맞으며 펼쳐지는 낭만희극.",카카오페이지
32,무협지 악녀인데 내가 제일 쎄!,일,로판만화,"34 하필이면 주인공도 아니고, 소설 속 제일가는 악녀라니 34 월세 탈출을 위해 읽기 시작한 무협 소설 남궁세가 소가주 그중 최고 악녀 당해원으로 빙의하게 된다. 흠모하던 남자를 얻기 위해 남자의 정인에게 독약을 먹이고, 무림의 고수들을 이간질하고, 마교의 앞잡이가 되어 강호를 혼란에 빠뜨리는 세계관 최고 악녀, 당해원. 34 소설처럼 이렇게 당할 순 없어...!! 34 우연히 삼킨 만년삼으로 인해 세계관 최강자가 되어버린 무협 소설 속 최고 악녀 34 당해원 34 의 갱생기! 매주 일요일 00시에 연재됩니다.",카카오페이지
33,풍운전신,일,액션무협만화,희망도 행복도 소멸해 버린 처절한 사십년 간의 전쟁. 패배한 전쟁의 판도를 뒤엎기 위해 두 번의 전생을 거쳐 돌아온 전투의 신이었던 남자의 무림행.,카카오페이지
34,전왕전기,일,액션무협만화,"숨을 쉰다고 해서 모두가 살아있는 것은 아니다! 고려의 후예 단사유, 가장 소중한 친구를 위해 중원을 질타하다. 그는 전투에서 군림하는 자! 누구도 그를 막을 수 없다! 천포무장류. 위대한 고려의 절대 무공! 천포무장류의 전설은 영원하고, 전왕 의 위대한 역사가 펼쳐진다!",카카오페이지
35,황녀의 생존법칙,"수, 금, 일",로판만화,"신선들이 사는 선경 . 모든 수선자들이 수련에 매진할 때, 홀로 인간을 위해 악당과 싸우는 정의의 수선자 능소파 선녀 청아. 신선이 되는 것보다 사랑을 선택한 그녀는 자신이 그토록 사랑했던 사부와 결혼을 하는 꿈을 이루게 되었는데... 하지만 혼인을 올린 뒤, 곧바로 남편에게 금단 을 빼앗기고 죽임을 당한다. 그리고 그녀는 아레스 제국의 황녀로 환생하게 되는데... 태어나자 마자 39 버림 받은 황녀 39 , 붉은 색 눈을 가진 39 불길한 아이 39 , 저주 받은 쌍둥이에게 영혼을 바쳐야 하는 39 제물 39 ... 34 왜 나는 이렇게 재수가 없는 거야 ? 34 과연 사야는 비운의 황녀로서 새로운 세계에서 잘 살아갈 수 있을까...?",카카오페이지
36,무당기협,일,액션무협만화,"저승사자가 이름을 3번 부르면 저승으로 끌려간다지. 혁련무강. 혁련무강. 혁련무 이 새 야! 난 더 살아야겠으니까 꺼지라고!!!!! 필사적으로 불로초를 삼켰더니, 믿지 못하겠지만 살았다. 꿈은 아닐 거라 생각하며 눈을 떴을 때 웬 영감들이 나를 둘러싸고 있네?! 여기가 어딘고 하니 무당산 무당파?!!!!!! 게다가 내가 여기서 잔심부름이나 하는 소년의 몸에 빙의되었다. 미친 거 아냐?!! 나는 나는 사파에서 제일 쎈, 나 짱 쎈 사패천주 혁련무강이란 말이다!!! 이 시키들아 무당파가 웬말이냐고!! 뭐, 이렇게 된 이상 무당파의 대제자가 되어 무림이나 평정해보자. 일단 앞에 이 새 부터 쥐어패고. 흐흐흐. 인성 쓰레기 도사의 무자비, 무관용, 무량수불 무협액션, 무당기협",카카오페이지
37,사랑의 순간,일,로맨스만화,"그 애가 6개월 안에 루나가 될 수 있을까? 34 두고 봐 6개월 만에 완벽한 아니, 그보다 더 멋진 루나가 될 테니!! 34 난 그들의 말대로 완벽한 루나 아니!! 그보다 더 업그레이드된 루나가 되어 왔다. 그녀의 외모, 그녀의 추종자들, 그녀의 남자들까지 완벽하게!!! 똥밭에 넘어졌다했는데 다이아몬드를 손에 잡은 기분이야!!! 그런데!!?? 34 악마 같은 루나가 시켰어요. 34 34 구역질난다고,더러운 세균 옮을 것 같다고, 확실히 주제 파악 할 수 있게 밟으라고 34 34 정말 왜들 이래? 참을 만큼 참았다고 한계야!!! 제발 . 34 34 으아악! 저거 오줌이야? 34 34 루나가 그 애를 괴롭힌 이유는 어떤 계집애랑 똑같이 닮은 게 기분 더러워서라고 34 39 루나가 그렇게 무서운 애야? 뭘 어떻게 해야 하지 난 루나가 아닌데 39 34 내가 진짜 소름 끼치는 게 뭔 줄 알아? 너는 두 얼굴을 가졌다는 거야. 악마와 천사 34 39 당신이 본건 루나가 아니라 선하 나야 39 과연 이들이 그려내는 사랑의 순간순간은?!!",카카오페이지
38,폭군을 길들이고 도망쳐버렸다,일,로판만화,"황제에 의해 본질마저 부서진 채 제국을 위한 살아있는 검이 됐었던, 샤를리즈 로넌. 34 저는 저주받은 마검이 아닙니다. 34 34 저는 사람입니다!! 34 철저하고 완벽한 복수를 위해 제국을 지배하게 될 미래의 실세, 딜런을 길들이기 시작하는데 34 황자님, 언제까지 그렇게 살 생각이세요? 34 34 스승님이 저를 바라보는 것 이상으로, 34 34 저는 스승님을 의아하게 바라보고 있습니다. 34 제 삶을 대가로 번영했던 제국의 멸망, 샤를은 바라는 것을 이룰 수 있을까.",카카오페이지
39,요리사가 축복을 숨김,일,드라마만화,"비록 지금은 대학병원 비정규직 조리사지만, 정동의 꿈은 요리사. 요리사의 꿈 하나로, 힘들지만 보람찬 하루를 보내고 있는데... 두둥!! 나는 너의 주신, 케레스이니라 이 귀염뽀짝하신 ? 분의 여신이라고??? 어느 날, 신의 목소리가 들려왔고, 그녀의 신관이 된 이후 모든 것이 달라졌다!! 정성스럽게 만든 요리에 귀여운 주문을 외우면, 요리에 축복이 깃들게 해라! 모든 사람들에게 축복 가득한 요리를!! 대학병원 비정규직 조리사로 시작해 미슐랭가이드 레스토랑을 꿈꾸는 정정동의 정성 가득, 케레스의 축복 가득한 요리, 함께 하실 거죠?",카카오페이지
40,트레이스 리마스터,일,소년만화,"어느날 갑자기 세상에 나타나 인간들을 공격하기 시작한 정체불명의 존재 트러블. 트러블이 나타난 후 인간들에게도 트러블에 맞서 싸울 수 있는 능력자들이 나타나기 시작했다. 트러블, 트레이스, 인간. 각자의 생존을 건 싸움이 시작된다.",카카오페이지
41,마성의 신입사원,일,로맨스만화,"중소 화장품 기업 39 랑데부 39 의 평범한 사원 남지은. 마케팅 팀장의 송별회 날 잔뜩 술에취해 용기내어 평소 짝사랑하던 강팀장에게 취중 고백을 날리는데, 34 남지은씨, 단도직입적으로 물어보죠. 나 좋아해요? 34 34 그게 입술이 매력적이십니다! 34 내가 고백한 상대가 34 욕구 불만 해결되고 있습니까. 34 짝사랑 상대 강민재팀장이 아니라 출중한 외모와는 정반대의 성격으로 기피 대상 1호인 우리 회사의 대표, 독거마성 마성준이라고?!",카카오페이지
42,흑랑 : 검은이리의 신부,일,로맨스만화,"흑랑. 북쪽 땅을 수호하는 영물이자 영혼을 사냥하는 검은 이리. 욕망이 없던 그에게 욕망하는 것이 생겼다. 바로 인간 세상에 태어난 영매화 , 명. 너와 평생을 함께한다는 약조는 할 수 없어. 그럼에도 불구하고, 나는 널 욕심 내고 싶다. 무심하고 무감하던 흑랑의 마음을 욕정으로 동하게 만드는 유일한 여인. 앙큼하고 천진난만한 명으로 인해 그의 세상은 바뀌기 시작했다",카카오페이지
